1.4691 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.0283 	EXP 	Created square_5_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_5_both', opacity=1.0, ori=0.0, pos=array([-0.075,  0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0291 	EXP 	Created square_6_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_6_both', opacity=1.0, ori=0.0, pos=array([0.075, 0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0298 	EXP 	Created square_7_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_7_both', opacity=1.0, ori=0.0, pos=array([0.225, 0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0306 	EXP 	Created square_8_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-11.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_8_both', opacity=1.0, ori=0.0, pos=array([-0.225, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0314 	EXP 	Created square_9_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-12.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_9_both', opacity=1.0, ori=0.0, pos=array([-0.075, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0323 	EXP 	Created square_10_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-13.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_10_both', opacity=1.0, ori=0.0, pos=array([ 0.075, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0333 	EXP 	Created square_11_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-14.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_11_both', opacity=1.0, ori=0.0, pos=array([ 0.225, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0341 	EXP 	Created square_12_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-15.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_12_both', opacity=1.0, ori=0.0, pos=array([-0.225, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0348 	EXP 	Created square_13_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-16.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_13_both', opacity=1.0, ori=0.0, pos=array([-0.075, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0356 	EXP 	Created square_14_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-17.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_14_both', opacity=1.0, ori=0.0, pos=array([ 0.075, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0364 	EXP 	Created square_15_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-18.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_15_both', opacity=1.0, ori=0.0, pos=array([ 0.225, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.0397 	EXP 	Created text_10_both = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10_both', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.2010 	EXP 	Created grid3_both = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='resources/grid.png', interpolate=True, mask=None, maskParams=None, name='grid3_both', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128.0, units='height', win=Window(...))
13.2020 	EXP 	Created square_16_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_16_both', opacity=1.0, ori=0.0, pos=array([-0.225,  0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2028 	EXP 	Created square_17_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_17_both', opacity=1.0, ori=0.0, pos=array([-0.075,  0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2037 	EXP 	Created square_18_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_18_both', opacity=1.0, ori=0.0, pos=array([0.075, 0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2045 	EXP 	Created square_19_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_19_both', opacity=1.0, ori=0.0, pos=array([0.225, 0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2054 	EXP 	Created square_20_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_20_both', opacity=1.0, ori=0.0, pos=array([-0.225,  0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2106 	EXP 	Created square_21_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_21_both', opacity=1.0, ori=0.0, pos=array([-0.075,  0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2114 	EXP 	Created square_22_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_22_both', opacity=1.0, ori=0.0, pos=array([0.075, 0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2122 	EXP 	Created square_23_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_23_both', opacity=1.0, ori=0.0, pos=array([0.225, 0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2130 	EXP 	Created square_24_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-11.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_24_both', opacity=1.0, ori=0.0, pos=array([-0.225, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2140 	EXP 	Created square_25_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-12.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_25_both', opacity=1.0, ori=0.0, pos=array([-0.075, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2148 	EXP 	Created square_26_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-13.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_26_both', opacity=1.0, ori=0.0, pos=array([ 0.075, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2162 	EXP 	Created square_27_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-14.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_27_both', opacity=1.0, ori=0.0, pos=array([ 0.225, -0.075]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2171 	EXP 	Created square_28_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-15.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_28_both', opacity=1.0, ori=0.0, pos=array([-0.225, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2179 	EXP 	Created square_29_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-16.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_29_both', opacity=1.0, ori=0.0, pos=array([-0.075, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2186 	EXP 	Created square_30_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-17.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_30_both', opacity=1.0, ori=0.0, pos=array([ 0.075, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2194 	EXP 	Created square_31_both = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-18.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='square_31_both', opacity=1.0, ori=0.0, pos=array([ 0.225, -0.225]), size=array([0.13, 0.13]), units='height', vertices=ndarray(...), win=Window(...))
13.2200 	EXP 	Created text_result_square_both = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_result_square_both', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2204 	EXP 	Created text_end_prac_both = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_end_prac_both', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2209 	EXP 	Created text_square_end_both = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_square_end_both', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2288 	EXP 	Created text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_14', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='A szimmetriadöntésekben elért arányod:', units='height', win=Window(...), wrapWidth=1)
13.2294 	EXP 	Created text_accuracy_both = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_accuracy_both', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2299 	EXP 	Created text_less_acc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_less_acc', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2300 	EXP 	window1: mouseVisible = True
13.2446 	EXP 	Created text_bye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_bye', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.2655 	EXP 	text: autoDraw = True
13.7836 	DATA 	Mouse: Left button down, pos=(618,621)
13.7988 	EXP 	text: autoDraw = False
13.7988 	EXP 	text_8: autoDraw = True
13.8836 	DATA 	Mouse:  Left button up, pos=(618,621)
14.1337 	DATA 	Mouse: Left button down, pos=(734,600)
14.1357 	EXP 	Created sequence: sequential, trialTypes=1, nReps=33, seed=None
14.1360 	EXP 	New trial (rep=0, index=0): None
14.1490 	EXP 	text_8: autoDraw = False
14.1490 	EXP 	text_level_1: autoDraw = True
14.1490 	EXP 	text_level_2: autoDraw = True
14.2189 	DATA 	Mouse:  Left button up, pos=(734,600)
16.1336 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
16.1337 	EXP 	New trial (rep=0, index=0): None
16.1496 	EXP 	text_level_1: autoDraw = False
16.1496 	EXP 	text_level_2: autoDraw = False
16.1496 	EXP 	text_level_1: autoDraw = False
16.1496 	EXP 	text_level_2: autoDraw = False
16.1496 	EXP 	fixation2: autoDraw = True
16.6492 	EXP 	fixation2: autoDraw = False
16.6492 	EXP 	grid: autoDraw = True
16.6492 	EXP 	square_rand: autoDraw = True
17.2856 	EXP 	New trial (rep=1, index=0): None
17.3010 	EXP 	grid: autoDraw = False
17.3010 	EXP 	square_rand: autoDraw = False
17.3010 	EXP 	fixation2: autoDraw = False
17.3010 	EXP 	grid: autoDraw = False
17.3010 	EXP 	square_rand: autoDraw = False
17.3010 	EXP 	fixation2: autoDraw = True
17.8014 	EXP 	fixation2: autoDraw = False
17.8014 	EXP 	grid: autoDraw = True
17.8014 	EXP 	square_rand: autoDraw = True
18.4354 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
18.4356 	EXP 	New trial (rep=0, index=0): None
18.4529 	EXP 	grid: autoDraw = False
18.4529 	EXP 	square_rand: autoDraw = False
18.4529 	EXP 	fixation2: autoDraw = False
18.4529 	EXP 	grid: autoDraw = False
18.4529 	EXP 	square_rand: autoDraw = False
18.4529 	EXP 	text_9: autoDraw = True
18.4529 	EXP 	grid2: autoDraw = True
18.4529 	EXP 	square_0: autoDraw = True
18.4529 	EXP 	square_1: autoDraw = True
18.4529 	EXP 	square_2: autoDraw = True
18.4529 	EXP 	square_3: autoDraw = True
18.4529 	EXP 	square_4: autoDraw = True
18.4529 	EXP 	square_5: autoDraw = True
18.4529 	EXP 	square_6: autoDraw = True
18.4529 	EXP 	square_7: autoDraw = True
18.4529 	EXP 	square_8: autoDraw = True
18.4529 	EXP 	square_9: autoDraw = True
18.4529 	EXP 	square_10: autoDraw = True
18.4529 	EXP 	square_11: autoDraw = True
18.4529 	EXP 	square_12: autoDraw = True
18.4529 	EXP 	square_13: autoDraw = True
18.4529 	EXP 	square_14: autoDraw = True
18.4529 	EXP 	square_15: autoDraw = True
18.9856 	DATA 	Mouse: Left button down, pos=(1020,320)
19.0150 	EXP 	text_9: autoDraw = False
19.0150 	EXP 	grid2: autoDraw = False
19.0150 	EXP 	square_0: autoDraw = False
19.0150 	EXP 	square_1: autoDraw = False
19.0150 	EXP 	square_2: autoDraw = False
19.0150 	EXP 	square_3: autoDraw = False
19.0150 	EXP 	square_4: autoDraw = False
19.0150 	EXP 	square_5: autoDraw = False
19.0150 	EXP 	square_6: autoDraw = False
19.0150 	EXP 	square_7: autoDraw = False
19.0150 	EXP 	square_8: autoDraw = False
19.0150 	EXP 	square_9: autoDraw = False
19.0150 	EXP 	square_10: autoDraw = False
19.0150 	EXP 	square_11: autoDraw = False
19.0150 	EXP 	square_12: autoDraw = False
19.0150 	EXP 	square_13: autoDraw = False
19.0150 	EXP 	square_14: autoDraw = False
19.0150 	EXP 	square_15: autoDraw = False
19.0150 	EXP 	square_30: foreColor = '#006400'
19.0150 	EXP 	square_30: fillColor = '#006400'
19.0150 	EXP 	square_30: borderColor = '#006400'
19.0150 	EXP 	square_30: color = '#006400'
19.0150 	EXP 	text_10: autoDraw = True
19.0150 	EXP 	grid3: autoDraw = True
19.0150 	EXP 	square_16: autoDraw = True
19.0150 	EXP 	square_17: autoDraw = True
19.0150 	EXP 	square_18: autoDraw = True
19.0150 	EXP 	square_19: autoDraw = True
19.0150 	EXP 	square_20: autoDraw = True
19.0150 	EXP 	square_21: autoDraw = True
19.0150 	EXP 	square_22: autoDraw = True
19.0150 	EXP 	square_23: autoDraw = True
19.0150 	EXP 	square_24: autoDraw = True
19.0150 	EXP 	square_25: autoDraw = True
19.0150 	EXP 	square_26: autoDraw = True
19.0150 	EXP 	square_27: autoDraw = True
19.0150 	EXP 	square_28: autoDraw = True
19.0150 	EXP 	square_29: autoDraw = True
19.0150 	EXP 	square_30: autoDraw = True
19.0150 	EXP 	square_31: autoDraw = True
19.0677 	DATA 	Mouse:  Left button up, pos=(1020,320)
19.2063 	EXP 	New trial (rep=1, index=0): None
19.2146 	EXP 	text_10: autoDraw = False
19.2146 	EXP 	grid3: autoDraw = False
19.2146 	EXP 	square_16: autoDraw = False
19.2146 	EXP 	square_17: autoDraw = False
19.2146 	EXP 	square_18: autoDraw = False
19.2146 	EXP 	square_19: autoDraw = False
19.2146 	EXP 	square_20: autoDraw = False
19.2146 	EXP 	square_21: autoDraw = False
19.2146 	EXP 	square_22: autoDraw = False
19.2146 	EXP 	square_23: autoDraw = False
19.2146 	EXP 	square_24: autoDraw = False
19.2146 	EXP 	square_25: autoDraw = False
19.2146 	EXP 	square_26: autoDraw = False
19.2146 	EXP 	square_27: autoDraw = False
19.2146 	EXP 	square_28: autoDraw = False
19.2146 	EXP 	square_29: autoDraw = False
19.2146 	EXP 	square_30: autoDraw = False
